iso_year,week,total_events,conflict_events,severe_events,avg_impact,avg_sentiment,total_media_mentions,middle_east_events,middle_east_impact,middle_east_media,asia_events,asia_impact,europe_events,europe_impact,ukraine_russia_events,ukraine_russia_impact,military_conflict_events,protest_events,trade_restriction_events,cooperation_breakdown_events,extreme_crisis_events,worst_event_impact,peak_media_attention,media_attention_volatility,egypt_events,egypt_impact,yemen_events,yemen_impact
2020,29,59592,59592,21822,-5.5249697946033018,-4.0622180910114549,299730,0,,0,0,,0,,15478,-5.7199250549166543,12068,2156,13975,0,15210,-10,140,4.3896707050886024,0,,0,
2020,30,50391,50391,18485,-5.5637732928499126,-3.9555011389407118,258504,0,,0,0,,0,,15160,-5.5914841688654375,10252,1905,11563,0,12695,-10,130,4.4935751975276128,0,,0,
2020,31,47903,47903,17379,-5.5635471682358126,-3.9699252307038471,241223,0,,0,0,,0,,13765,-5.4275771885216111,9414,1887,11287,0,11919,-10,340,4.7697235820895649,0,,0,
2020,32,48962,48962,16923,-5.3975123565213829,-3.45635759206925,242490,0,,0,0,,0,,14313,-5.3093062251100367,8699,2058,11473,0,11056,-10,130,4.3505764172198562,0,,0,
2020,33,50928,50928,17915,-5.4465539585296892,-3.5169777429655693,247374,0,,0,0,,0,,16496,-5.2851236663433552,9695,2364,10277,0,12337,-10,116,4.2973120377011194,0,,0,
2020,34,49554,49554,18083,-5.5151612382451454,-3.6512814389195705,249337,0,,0,0,,0,,16851,-5.4784226455403253,9725,2105,10526,0,12237,-10,140,4.3861715840554174,0,,0,
2020,35,51536,51536,19360,-5.5315584188772258,-3.811349933024279,260327,0,,0,0,,0,,18333,-5.4623138602520065,10611,2202,10471,0,13145,-10,190,4.5772585788161884,0,,0,
2020,36,49481,49481,17692,-5.4148036620116811,-3.7369777964645663,250456,0,,0,0,,0,,17528,-5.4663909173893206,9280,1862,10234,0,11914,-10,450,4.8784723248196045,0,,0,
2020,37,51817,51817,18644,-5.4758264662176508,-3.2884030585227211,259419,0,,0,0,,0,,16280,-5.40082923832924,9727,2075,10495,0,12524,-10,100,4.2781996521098353,0,,0,
2020,38,46069,46069,16206,-5.3925437930061424,-3.7305767522167921,236014,0,,0,0,,0,,14176,-5.4321106094808149,7971,1886,10070,0,10010,-10,140,4.5200714035106708,0,,0,
2020,39,40829,40829,15823,-5.6772514634206095,-4.0401545442823084,202741,0,,0,0,,0,,16437,-5.8925777209953134,9861,1754,7781,0,11638,-10,124,4.3494816472266038,0,,0,
2020,40,33794,33794,12987,-5.6584186541989725,-4.0099077669689693,170598,0,,0,0,,0,,12689,-5.8457246433919137,7578,1384,7073,0,9187,-10,126,4.4217738446314341,0,,0,
2020,41,30957,30957,11078,-5.4292082566140127,-3.7383397088424934,158013,0,,0,0,,0,,11727,-5.5610471561354151,5823,1316,6649,0,7356,-10,110,4.5001091306111833,0,,0,
2020,42,29760,29760,10424,-5.422506720430107,-3.6404725775924054,150900,0,,0,0,,0,,10234,-5.3867598202071534,5888,1059,6276,0,7296,-10,120,4.5443545329094341,0,,0,
2020,43,24401,24401,8906,-5.4725585017007505,-3.6736485879493852,125367,0,,0,0,,0,,8508,-5.7143159379407615,5054,1027,5208,0,6118,-10,180,4.9085605193353254,0,,0,
2020,44,16980,16980,6302,-5.573209658421673,-3.76747408786345,86825,0,,0,0,,0,,5180,-5.78023166023166,3656,671,3834,0,4630,-10,108,4.3912460323867339,0,,0,
2020,45,16837,16837,6530,-5.63261269822415,-3.1695425514605167,83988,0,,0,0,,0,,5633,-6.146831173442215,3884,585,3272,0,4628,-10,110,4.5269493123993518,0,,0,
2020,46,33072,33072,12424,-5.6385341074020321,-3.4932644710257961,172820,0,,0,0,,0,,9284,-5.5689573459715653,7280,1156,7076,0,8916,-10,140,4.7055131677344049,0,,0,
2020,47,45057,45057,16856,-5.6116962958030943,-3.8203947453184548,231405,0,,0,0,,0,,11991,-5.3816779251104974,9578,1423,9597,0,12491,-10,120,4.3947018159784728,0,,0,
2020,48,47928,47928,18868,-5.6842597229177123,-4.0175887242744528,243785,0,,0,0,,0,,12207,-5.611042844269682,10305,1449,8929,0,14029,-10,190,4.5476189407245426,0,,0,
2020,49,42245,42245,15313,-5.5023198560742346,-3.5686651565139047,221186,0,,0,0,,0,,13128,-5.5988039917726846,8089,1505,9759,0,10497,-10,90,4.4076771361934179,0,,0,
2020,50,40080,40080,13839,-5.4296653941163244,-3.6034993475989081,206570,0,,0,0,,0,,14770,-5.4898171970209884,7522,1316,9051,0,9815,-10,120,4.3258463171479562,0,,0,
2020,51,38990,38990,13432,-5.5652970144659886,-3.8437234413243053,203788,0,,0,0,,0,,13534,-5.4400842323038292,7954,1039,11101,0,9893,-10,92,4.51005260607598,0,,0,
2020,52,45670,45670,17671,-5.7028092839938678,-4.2805713953006217,235905,0,,0,0,,0,,13660,-5.5663982430453887,10283,1678,10066,0,13082,-10,180,4.673797680364645,0,,0,
2021,0,3696,3696,1722,-6.1756493506493486,-3.6993842245750521,20649,0,,0,0,,0,,1428,-6.0163165266106429,1028,155,614,0,1265,-10,48,4.5001314352045254,0,,0,
2021,1,37738,37738,14675,-5.7291681021917151,-3.8731412906743037,189583,0,,0,0,,0,,8771,-5.8599224452554735,8804,1213,7822,0,10996,-10,180,4.331488807396612,0,,0,
2021,2,40227,40227,13888,-5.4591368981032646,-3.6753577544471372,206689,0,,0,0,,0,,11388,-5.4519757639620652,8192,1124,9455,0,10145,-10,200,4.38671347127432,0,,0,
2021,3,45141,45141,15580,-5.4288540351343588,-4.0034306720480393,231488,0,,0,0,,0,,18402,-5.31954135420063,8060,1980,11300,0,10407,-10,126,4.546121011552418,0,,0,
2021,4,48428,48428,18167,-5.542869827372594,-3.9879053139249052,258156,0,,0,0,,0,,16839,-5.4698378763584588,8934,2955,10789,0,11896,-10,712,5.6194956512160275,0,,0,
2021,5,50093,50093,17172,-5.348590537033342,-4.1522345323065162,261625,0,,0,0,,0,,20815,-5.2837088638001433,7957,2718,12198,0,10882,-10,120,4.5500659934656538,0,,0,
2021,6,44183,44183,14797,-5.3667722879840651,-3.7088419238096186,230739,0,,0,0,,0,,15963,-5.3046607780492385,7844,1717,10527,0,10094,-10,108,4.3420312714789757,0,,0,
2021,7,41220,41220,15216,-5.6385953420669548,-3.6714064271559939,218178,0,,0,0,,0,,14615,-5.5305781731098156,9052,1346,8875,0,11126,-10,100,4.4384208896865367,0,,0,
2021,8,43917,43917,16413,-5.6202791629665061,-3.8519527790403885,231964,0,,0,0,,0,,15705,-5.7457752308182108,9568,1493,9168,0,11830,-10,110,4.4214297828013729,0,,0,
2021,9,43090,43090,16618,-5.6336876305407291,-3.8780031789368317,228228,0,,0,0,,0,,14475,-5.7696856649395531,9542,1470,8885,0,11627,-10,120,4.3035260686605135,0,,0,
2021,10,38768,38768,14850,-5.6506500206355783,-3.5769212528672312,206098,0,,0,0,,0,,12586,-5.8387096774193541,8426,1704,8248,0,10371,-10,140,4.6785992998317072,0,,0,
2021,11,46681,46681,16478,-5.4406846468584691,-3.7659240014221691,244894,0,,0,0,,0,,16070,-5.4401742377100177,9377,1940,10191,0,11491,-10,140,4.5473500450929709,0,,0,
2021,12,46080,46080,17502,-5.5223746175047195,-3.86050815737993,246617,0,,0,0,,0,,15089,-5.5417522698654622,8829,2316,10512,0,10736,-10,128,4.5899828564521163,0,,0,
2021,13,41527,41527,15621,-5.490516556291392,-3.6705751982468358,222881,0,,0,0,,0,,17499,-5.6043088176467215,7999,1887,8519,0,9798,-10,100,4.5110669069286295,0,,0,
2021,14,45480,45480,18324,-5.6929903254177674,-3.7213334643147045,239574,0,,0,0,,0,,19524,-5.887599877074372,10130,1515,8247,0,12204,-10,130,4.4235986035042867,0,,0,
2021,15,55926,55926,21659,-5.5911114687265338,-3.7701105253636435,291296,0,,0,0,,0,,26863,-5.6476119569668324,11208,1426,10896,0,13556,-10,120,4.41980446984458,0,,0,
2021,16,55936,55936,22110,-5.6538651315789457,-4.0191172959541221,291231,0,,0,0,,0,,30083,-5.4457800086427541,11253,2634,12626,0,13903,-10,120,4.309513661480068,0,,0,
2021,17,47256,47256,17309,-5.5794438801422039,-3.6777789605679283,248821,0,,0,0,,0,,20323,-5.3310977709983742,9906,1784,10439,0,12259,-10,130,4.4699370021182014,0,,0,
2021,18,43244,43244,17452,-5.7841087780963836,-3.8591258037928942,222607,0,,0,0,,0,,12806,-5.648430423239108,10054,1852,9272,0,12675,-10,152,4.6170953599325912,0,,0,
2021,19,84405,84405,47687,-6.714603400272491,-5.17413495872325,419933,0,,0,0,,0,,13702,-5.7248357903955638,30845,4802,12461,0,37803,-10,170,4.707999001667,0,,0,
2021,20,81327,81327,42808,-6.4348137764825948,-4.4710424277973786,395010,0,,0,0,,0,,13422,-5.4284607361049018,26465,4908,12477,0,33248,-10,550,5.0191837496675484,0,,0,
2021,21,52953,52953,21032,-5.7302343587709839,-3.889503647985777,266892,0,,0,0,,0,,15679,-5.25687224950571,12330,2182,11239,0,15624,-10,220,4.4369258996366536,0,,0,
2021,22,43439,43439,16219,-5.583091231381939,-3.4874702899566543,225052,0,,0,0,,0,,13625,-5.3250568807339462,9159,1935,9200,0,11542,-10,170,4.6286767270259324,0,,0,
2021,23,44360,44360,16749,-5.645670161199412,-3.7836386793697194,230156,0,,0,0,,0,,14393,-5.3099631765441551,9940,1594,9540,0,12263,-10,120,4.3003042924314556,0,,0,
2021,24,45524,45524,17845,-5.6818974606800809,-3.3114941154191415,233373,0,,0,0,,0,,16544,-5.3817879593810476,9999,1732,9024,0,12419,-10,160,4.4339246720186614,0,,0,
2021,25,45502,45502,17852,-5.7046217748670367,-3.707886462301917,239228,0,,0,0,,0,,18003,-5.9598400266622251,10198,1372,9178,0,12372,-10,290,4.5704242912081439,0,,0,
2021,26,38043,38043,15789,-5.8630917645821823,-3.6322886473500597,203040,0,,0,0,,0,,14394,-5.6610671112963749,9388,1423,7307,0,11658,-10,112,4.2983089869780535,0,,0,
2021,27,38132,38132,15350,-5.8249344382670722,-3.6657641192630641,205290,0,,0,0,,0,,13509,-5.7842031238433629,8971,1378,8533,0,11414,-10,160,4.4356969120767022,0,,0,
2021,28,36658,36658,14249,-5.727737465219052,-3.7186814978388822,194637,0,,0,0,,0,,11742,-5.7699710441151382,8224,1167,7755,0,10541,-10,180,4.4845099781633735,0,,0,
2021,29,39333,39333,15517,-5.620306104289023,-3.8654678661105835,209953,0,,0,0,,0,,12486,-5.5992071119653994,8822,1322,7515,0,10830,-10,336,4.9413854843999721,0,,0,
2021,30,35667,35667,15193,-5.8748563097541133,-3.9872444722401412,188974,0,,0,0,,0,,11050,-5.8045882352941174,9289,1342,6530,0,11274,-10,80,4.2694973693645855,0,,0,
2021,31,38003,38003,16437,-5.8995447727810957,-4.3873343703450036,197319,0,,0,0,,0,,9663,-5.9111456069543591,10684,1142,5976,0,12791,-10,160,4.4093301817264861,0,,0,
2021,32,31707,31707,12196,-5.7070714398359836,-4.1932977774825435,168386,0,,0,0,,0,,10598,-5.8550386865446278,7337,965,7043,0,8979,-10,120,4.7090601853368552,0,,0,
2021,33,30846,30846,12661,-5.8583706153147892,-3.6701050870619456,161801,0,,0,0,,0,,11522,-5.7047995139732679,7724,977,6965,0,9290,-10,150,4.3682222957305461,0,,0,
2021,34,37132,37132,14854,-5.7905849402132956,-3.5620711109661705,193728,0,,0,0,,0,,13197,-5.7145260286428741,8988,1256,7615,0,10973,-10,180,4.4446175706916433,0,,0,
2021,35,31419,31419,12701,-5.8493427543842893,-3.5575405731725116,170444,0,,0,0,,0,,10983,-5.7889556587453352,7816,1042,6460,0,9467,-10,540,5.35833951459164,0,,0,
2021,36,33677,33677,13512,-5.7969057164068305,-3.8470045605349261,180042,0,,0,0,,0,,12750,-5.6916379039849385,7819,1211,7450,0,9593,-10,110,4.3695746944577829,0,,0,
2021,37,37583,37583,14937,-5.7336109411169947,-3.4816435529367915,195114,0,,0,0,,0,,12090,-5.7236641852770891,8323,1293,7807,0,10280,-10,204,4.42289182735035,0,,0,
2021,38,38520,38520,14213,-5.5773650051921075,-3.5576539106142149,208537,0,,0,0,,0,,13833,-5.6100267476324746,7926,1298,8408,0,9877,-10,280,4.7715954500167683,0,,0,
2021,39,46119,46119,18341,-5.7637162000997453,-3.6362684632210813,230595,0,,0,0,,0,,15415,-5.6669348037625689,11107,1501,9681,0,13417,-10,112,4.2401918824260587,0,,0,
2021,40,39558,39558,15711,-5.7202007179331611,-3.3758349647335559,206849,0,,0,0,,0,,13119,-5.7185608659196578,8818,1166,7480,0,11189,-10,132,4.52916618010965,0,,0,
2021,41,35369,35369,13223,-5.5837315162995855,-3.4321711004365891,190588,0,,0,0,,0,,11815,-5.444274227676682,7492,1180,6765,0,9389,-10,170,4.9017403732136753,0,,0,
2021,42,37532,37532,13646,-5.566820313332622,-3.2549214099627783,201183,0,,0,0,,0,,14947,-5.4919248009634041,7754,1145,7937,0,9704,-10,110,4.369100055600815,0,,0,
2021,43,37739,37739,13731,-5.5504491374970195,-3.3987766614807966,205054,0,,0,0,,0,,13535,-5.6933801256002932,8027,1324,7925,0,9783,-10,100,4.3975905817533816,0,,0,
2021,44,36966,36966,14240,-5.6332386517340272,-3.5334880493811172,198375,0,,0,0,,0,,12959,-5.4965815263523439,7976,1369,7153,0,9881,-10,220,4.7575887710275042,0,,0,
2021,45,42897,42897,16263,-5.5682611837657676,-3.8008473075309426,223823,0,,0,0,,0,,16837,-5.4258062600225694,8626,1608,8532,0,10800,-10,160,4.3666716561721524,0,,0,
2021,46,42696,42696,15361,-5.4903386734120287,-3.6595191613619082,228080,0,,0,0,,0,,16874,-5.4546521275334827,8564,1421,8441,0,10440,-10,190,4.5352130868606455,0,,0,
2021,47,43416,43416,17313,-5.68612493090105,-3.7869265385216662,233317,0,,0,0,,0,,16265,-5.6504580387334773,9205,1713,8869,0,11373,-10,80,4.3781691745442277,0,,0,
2021,48,44425,44425,16374,-5.5441935846933026,-3.5163453478168685,237008,0,,0,0,,0,,19318,-5.5514080132518888,8118,1229,9848,0,10066,-10,130,4.5681775983193527,0,,0,
2021,49,49131,49131,19293,-5.5890083048363461,-3.3301750735380207,258684,0,,0,0,,0,,23046,-5.4838540310682964,9162,1379,9753,0,11451,-10,94,4.3069057643252311,0,,0,
2021,50,45981,45981,17602,-5.6176377199277976,-3.7858118596487578,245362,0,,0,0,,0,,20638,-5.4514875472429507,9022,1271,9608,0,11249,-10,210,4.6796575257481114,0,,0,
2021,51,40510,40510,15860,-5.7318736114539632,-3.8617081865361231,221238,0,,0,0,,0,,17822,-5.4239759847379654,8384,1077,9227,0,10548,-10,220,4.5773740772034905,0,,0,
2021,52,34407,34407,13691,-5.7139190838807181,-3.6376902434619267,189026,0,,0,0,,0,,13722,-5.5707695671184956,7564,1083,7190,0,9202,-10,260,4.9651357804376453,0,,0,
2022,1,37618,37618,17453,-6.1130541151442639,-4.0103438752799976,194407,0,,0,0,,0,,15307,-6.0671570550542686,10224,1684,6479,0,12567,-10,90,4.2098823875357079,0,,0,
2022,2,44452,44452,17780,-5.6751687213173776,-3.8188734151215309,231345,0,,0,0,,0,,22470,-5.5835870048954153,8289,1470,9250,0,10689,-10,120,4.4082619928789537,0,,0,
2022,3,54668,54668,21694,-5.5953610887539309,-3.7266739230661234,279079,0,,0,0,,0,,30563,-5.5252658443215648,9394,1453,9861,0,12701,-10,88,4.2725494469372522,0,,0,
2022,4,65945,65945,26801,-5.6192963833497585,-3.5670154495232378,340406,0,,0,0,,0,,42707,-5.516472709391901,11444,1611,12003,0,14269,-10,160,4.5089835391826618,0,,0,
2022,5,59262,59262,24344,-5.6038557591711378,-3.4658677704913243,305894,0,,0,0,,0,,36798,-5.5132588727648253,10435,1576,10516,0,13141,-10,260,4.6981803632243,0,,0,
2022,6,62217,62217,25874,-5.633463522831379,-3.31063944090541,317072,0,,0,0,,0,,39763,-5.5683373990896072,10349,1791,11163,0,13274,-10,150,4.483469568030606,0,,0,
2022,7,85651,85651,37334,-5.7924285764322647,-3.8630602776700771,438437,0,,0,0,,0,,62890,-5.7224089680394341,17246,1793,13850,0,22027,-10,220,4.63360348114167,0,,0,
2022,8,183730,183730,84838,-5.9101926740325448,-3.9882989922966297,916111,0,,0,0,,0,,162074,-5.95975665436776,39828,6712,38835,0,49119,-10,192,4.7672380633541893,0,,0,
2022,9,192015,192015,88886,-6.0096674738952673,-3.8315101669340859,951669,0,,0,0,,0,,173704,-6.0484450559572664,45339,8690,44136,0,58350,-10,232,4.5247659783303984,0,,0,
2022,10,153096,153096,71038,-6.0090923342216636,-3.9490378456669148,761458,0,,0,0,,0,,133597,-6.0376116230154855,36897,6080,32675,0,47368,-10,160,4.4141818851928329,0,,0,
2022,11,142348,142348,70725,-6.2771377188299082,-4.1085081106074,701886,0,,0,0,,0,,116511,-6.3875033258662279,41454,5170,26353,0,51889,-10,180,4.5066837849097787,0,,0,
2022,12,122719,122719,58289,-6.1152725376272219,-4.07009497739679,618603,0,,0,0,,0,,101798,-6.1744518448662022,32123,4181,23322,0,41034,-10,490,4.7361705053566476,0,,0,
2022,13,108377,108377,51907,-6.1918183747474105,-3.8832934472703973,551203,0,,0,0,,0,,82895,-6.1951637613848884,29995,3351,19957,0,37538,-10,240,4.5726290155129634,0,,0,
2022,14,120661,120661,56419,-6.0576355047240167,-4.7057757449810831,610158,0,,0,0,,0,,97470,-6.0839540371396348,30176,3027,23498,0,40930,-10,168,4.5364554427371857,0,,0,
2022,15,107973,107973,54374,-6.3256223835809271,-4.5556336231553711,539223,0,,0,0,,0,,82042,-6.3214585212452175,31023,2929,18259,0,40805,-10,110,4.3632102898631242,0,,0,
2022,16,97760,97760,49244,-6.3540435761047442,-4.0746843841886253,488680,0,,0,0,,0,,73451,-6.4332017263209469,28952,2434,17318,0,37268,-10,480,4.5591186641382331,0,,0,
2022,17,99393,99393,49258,-6.2933285040193976,-3.9778464287620996,500408,0,,0,0,,0,,75036,-6.3493269897116074,29530,2553,17683,0,37517,-10,126,4.3812951829690183,0,,0,
2022,18,89893,89893,43091,-6.2113290245069166,-3.9999248069815687,450084,0,,0,0,,0,,68848,-6.2882581919591,25332,1950,17183,0,32937,-10,120,4.2546964917862509,0,,0,
2022,19,92958,92958,47291,-6.3971363411433124,-4.1162524576678354,463725,0,,0,0,,0,,62659,-6.3570085701974195,29406,2192,16549,0,36415,-10,250,4.4556457698199443,0,,0,
2022,20,80473,80473,38398,-6.2572415592807538,-4.02706035209005,404485,0,,0,0,,0,,54900,-6.3133151183970888,23656,1855,15788,0,29872,-10,120,4.2389370381135851,0,,0,
2022,21,83039,83039,39605,-6.2211683666710815,-4.0789514158151858,418639,0,,0,0,,0,,54940,-6.3008700400436854,23623,2164,14863,0,30087,-10,130,4.2536782074615758,0,,0,
2022,22,76638,76638,39206,-6.3980636237897643,-3.9123358038264238,399169,0,,0,0,,0,,52031,-6.5739789740731513,23423,2132,14007,0,29370,-10,150,4.3794853580293944,0,,0,
2022,23,75392,75392,34160,-6.0695949172325978,-4.045582193166072,380227,0,,0,0,,0,,52372,-6.2853471320552972,20557,1785,14472,0,25668,-10,112,4.2455338531406364,0,,0,
2022,24,69500,69500,32614,-6.1799669064748226,-3.6825563775990182,351743,0,,0,0,,0,,46381,-6.4197861193161012,19583,1611,13366,0,25145,-10,148,4.3681137686149061,0,,0,
2022,25,67028,67028,32544,-6.2536178910306122,-3.8030878823995509,345136,0,,0,0,,0,,46250,-6.4137664864864883,19627,1577,12374,0,24722,-10,150,4.1771699397113027,0,,0,
2022,26,70065,70065,33484,-6.2034539356311944,-3.7226626674628664,359001,0,,0,0,,0,,50054,-6.3947536660406783,20404,1684,13604,0,25046,-10,120,4.31575787143522,0,,0,
2022,27,67189,67189,31678,-6.2125586033428117,-3.8387521668879243,341992,0,,0,0,,0,,44519,-6.3755070868617958,20193,1404,12402,0,24908,-10,128,4.29208822794828,0,,0,
2022,28,64177,64177,30849,-6.24773672811133,-3.7607258494981584,332900,0,,0,0,,0,,41805,-6.5468054060519085,19207,1550,11356,0,23807,-10,132,4.4024114426006555,0,,0,
2022,29,62656,62656,29438,-6.1625750127681487,-3.6865768527219078,319253,0,,0,0,,0,,41537,-6.4265305631124132,17989,1654,10837,0,22327,-10,220,4.2190057446863261,0,,0,
2022,30,65958,65958,31078,-6.162503790405732,-4.0420320686525386,339947,0,,0,0,,0,,43030,-6.3880316058563738,19822,1443,11039,0,24437,-10,140,4.4260065691186075,0,,0,
2022,31,83216,83216,39059,-6.06100749855797,-4.0955970142130775,432727,0,,0,0,,0,,39745,-6.2078752044282206,22383,1795,13927,0,27386,-10,240,4.71086861629021,0,,0,
2022,32,75277,75277,36192,-6.1825617386452674,-4.4255373275075858,387456,0,,0,0,,0,,39962,-6.0945898603673623,22459,1552,12001,0,27550,-10,110,4.4008836686172579,0,,0,
2022,33,63969,63969,29349,-6.05048382810424,-4.12760932547861,331129,0,,0,0,,0,,38121,-6.1428425277406156,18023,1432,10755,0,22153,-10,180,4.2969145121680814,0,,0,
2022,34,65681,65681,29993,-6.0633029338773721,-3.9334934487742372,337898,0,,0,0,,0,,44589,-6.2377895893606068,18077,1490,10401,0,22960,-10,130,4.2063965823709539,0,,0,
2022,35,62335,62335,29028,-6.1058827304082941,-3.854497893664532,323514,0,,0,0,,0,,38612,-6.1887936392831255,18325,1458,10046,0,22016,-10,140,4.2661414265475335,0,,0,
2022,36,58219,58219,26993,-6.1365688177399154,-3.8706782696310356,298981,0,,0,0,,0,,35497,-6.2427500915570429,17068,1304,11176,0,20816,-10,130,4.3084343126144686,0,,0,
2022,37,61158,61158,28396,-6.1392197259557388,-3.70698550273241,313500,0,,0,0,,0,,40066,-6.3523985424050373,17961,1358,10193,0,22095,-10,216,4.3678609112295144,0,,0,
2022,38,73170,73170,32353,-5.8744061773951062,-4.2729996517427136,381102,0,,0,0,,0,,48102,-5.9742152093468093,16873,3889,12704,0,22081,-10,160,4.3967046180417224,0,,0,
2022,39,75597,75597,33204,-5.8617087979681521,-4.3725251993551257,391153,0,,0,0,,0,,49919,-5.8529197299625242,18285,4315,13228,0,22491,-10,126,4.4672561409828182,0,,0,
2022,40,67908,67908,31185,-6.0365641750603807,-4.007800522864768,346025,0,,0,0,,0,,42146,-6.1555402647938218,18406,3197,10678,0,22626,-10,170,4.2309268765563726,0,,0,
2022,41,83707,83707,41746,-6.2524615623544131,-4.4930187545416711,433926,0,,0,0,,0,,57703,-6.3469472991005755,26689,2804,10966,0,31733,-10,350,4.5125272561915226,0,,0,
2022,42,78583,78583,37553,-6.1877543489049751,-4.375430495579371,408945,0,,0,0,,0,,51594,-6.3989591813001514,23310,2629,13421,0,27991,-10,100,4.2109684275799619,0,,0,
2022,43,68486,68486,31287,-6.0179720810700355,-4.449148219169401,349114,0,,0,0,,0,,42314,-6.0365050103989555,19317,2591,10725,0,23361,-10,140,4.2511668654812276,0,,0,
2022,44,62456,62456,29141,-6.0889150414705338,-4.1302181541765162,319567,0,,0,0,,0,,38134,-6.2012560969213943,18450,2398,9569,0,22117,-10,160,4.309484461207,0,,0,
2022,45,51732,51732,24356,-6.1633631021417958,-3.9223541337353,263571,0,,0,0,,0,,32224,-6.3720022343594858,14799,2256,8631,0,17914,-10,130,4.3389049730316671,0,,0,
2022,46,79368,79368,37499,-6.2388690086185123,-4.3651156594710976,402856,0,,0,0,,0,,51417,-6.4803139039617266,25234,2362,13058,0,30254,-10,200,4.344728013773647,0,,0,
2022,47,61140,61140,30062,-6.2888272816486479,-4.3728463367186539,320883,0,,0,0,,0,,38608,-6.5272611893908064,19452,1965,8546,0,24014,-10,150,4.2557446237805756,0,,0,
2022,48,62808,62808,29992,-6.1497595847662527,-4.1040186554879305,343533,0,,0,0,,0,,35101,-6.3837269593458963,17280,3688,10592,0,21556,-10,190,4.6552589188041154,0,,0,
2022,49,64518,64518,31446,-6.2932607954369431,-4.29797649382047,349924,0,,0,0,,0,,38967,-6.5719275284214893,19770,2457,11849,0,23953,-10,100,4.5020770070789862,0,,0,
2022,50,58764,58764,28332,-6.28820836595078,-4.1203742970297847,312164,0,,0,0,,0,,35056,-6.613849269739843,17722,1853,10639,0,21801,-10,130,4.5232180066520566,0,,0,
2022,51,54039,54039,25463,-6.174633135328186,-3.6701701184423836,286130,0,,0,0,,0,,33287,-6.5343257127407179,15427,1771,9253,0,18851,-10,130,4.5364492499613629,0,,0,
2022,52,51512,51512,26359,-6.4751553036185836,-3.977037760566045,281865,0,,0,0,,0,,33805,-6.8572311788197071,17311,1576,7872,0,20785,-10,276,4.8898510130351136,0,,0,
2023,1,52764,52764,26704,-6.4110435145174813,-4.3575629988652125,273451,0,,0,0,,0,,30608,-6.9169922895975,17722,1361,7126,0,21575,-10,130,4.2303942089874109,0,,0,
2023,2,70623,70623,37091,-6.5160401002506214,-4.2819321230542808,351964,0,,0,0,,0,,43626,-7.01546325585658,23622,2298,11147,0,29285,-10,270,4.658372753275037,0,,0,
2023,3,72184,72184,37431,-6.488297960766932,-3.9495946505723309,356806,0,,0,0,,0,,47504,-6.8758230885820248,23731,2578,11602,0,29375,-10,250,4.3846881068294694,0,,0,
2023,4,82110,82110,42717,-6.5212410181463945,-4.1531768233299449,408732,0,,0,0,,0,,51271,-6.6657545200990764,28458,2083,12636,0,34089,-10,160,4.42333483273407,0,,0,
2023,5,82675,82675,43350,-6.4958379195645577,-4.1903920855941168,404348,0,,0,0,,0,,50246,-6.6960315248974966,28027,1737,12204,0,34332,-10,145,4.4413308812312158,0,,0,
2023,6,68800,68800,36635,-6.5880319767441922,-3.9251948720628862,342198,0,,0,0,,0,,46235,-6.9264150535308833,24107,1780,10818,0,28873,-10,250,4.5988812339853915,0,,0,
2023,7,75336,75336,38592,-6.42744770096634,-3.9180187892627463,374543,0,,0,0,,0,,49870,-6.7890034088630369,24501,2269,11565,0,30459,-10,330,4.5702968987648926,0,,0,
2023,8,92534,92534,45344,-6.20671428880195,-3.9279646413600671,454841,0,,0,0,,0,,65059,-6.38049155382039,26870,2575,13425,0,33521,-10,360,4.985726998095342,0,,0,
2023,9,77724,77724,38768,-6.2963241727137005,-4.269719380967377,390087,0,,0,0,,0,,49519,-6.4880692259536747,23877,2585,11405,0,29907,-10,222,4.9018509149174667,0,,0,
